id_vendedor,nome_vendedor,prefixo_cep,cidade,estado
c8417879a15366a17c30af34c798c332,Thomas Costela,4445,SAO PAULO,SP
c84592044b180dec206770c38603814b,Bianca Nascimento,1026,SAO PAULO,SP
c8467937e403e76a8ee9f0ab13f6f5ef,Pietra Oliveira,37704,POCOS DE CALDAS,MG
c847e075301870dd144a116762eaff9a,Luiza da Mata,38022,UBERABA,MG
c85d7b477a709c85a1e8b8f25aa1b270,Caio Pereira,9640,SAO BERNARDO DO CAMPO,SP
c864036feaab8c1659f65ea4faebe1da,João Gabriel Gomes,83605,CAMPO LARGO,PR
c8660dcf9ba70575f45d80fe28c27713,Cecília Teixeira,2040,SAO PAULO,SP
c8665a4dd081a2c436b1cd921079d0d9,Dra. Ágatha da Cruz,14750,PITANGUEIRAS,SP
c8771b1a10bb99bb34d3c459c5cffb53,Dra. Lívia Gonçalves,36512,TOCANTINS,SP
c878515173c84a492ebe50d6b493230b,Rodrigo Alves,85880,ITAIPULANDIA,PR
c87abc38c8ed3240861729e1aeadf221,Oliver Santos,5713,SAO PAULO,SP
c88f62b4c386a59281014d677864d016,Dr. Théo Cassiano,86707,ARAPONGAS,PR
c89cf7c468a48af70aada384e722f9e2,João Guilherme Carvalho,25730,PETROPOLIS,RJ
c8b0e2b0a7095e5d8219575d5e7e1181,Sr. Davi Miguel Rodrigues,8598,ITAQUAQUECETUBA,SP
c8b3445d737de6befde0c88ede534a5e,Vitória Cardoso,5734,SAO PAULO,SP
c8c1bea22194a4eefa2dc9a9fa89f536,Sr. Léo Andrade,88210,PORTO BELO,SC
c8cc60ffd415254af5d9b9f34f32c369,Rhavi Porto,18053,SOROCABA,SP
c8e135e7b21ecbc36c1153a29d2f5a06,Maria Laura Pacheco,1411,SAO PAULO,SP
c963a25b8671419c6ce9eebe8fd03218,Elisa Ramos,23943,ANGRA DOS REIS RJ,RJ
c97aa4ee7420f937da13b7f9e2228b99,Guilherme Rocha,93510,NOVO HAMBURGO,RS
c990d6cf976a5718aaedc539f383ab88,Nathan Sousa,13145,PAULINIA,SP
c9a06ece156bb057372c68718ec8909b,Antony Pinto,73020,BRASILIA,DF
c9aafcd0621b2207c10e32c649cada4d,Rodrigo Nogueira,8011,SAO PAULO,SP
c9c7905cffc4ef9ff9f113554423e671,Ana Júlia Fogaça,6871,ITAPECERICA DA SERRA,SP
c9d2ba8dde44a275ae06475ed1d2fafc,Agatha Moura,38400,UBERLANDIA,MG
c9e5ad1f6647f5dbd1172adf6ae3cada,Mariana Macedo,90240,PORTO ALEGRE,RS
ca3bd7cd9f149df75950150d010fe4a2,João Silveira,4361,SAO PAULO,SP
ca4b77513ac2040591b0d8fae6958380,Rafaela da Paz,9190,SANDO ANDRE,SP
ca5832c6960267b71041f74bb39e8b12,Ryan Ribeiro,89820,XANXERE,SC
ca77545ca4d2dfd1431bf61334e2fa3c,Dra. Sophia Moura,87020,MARINGA,PR
ca7c6bd577e559472af1c699de9e764e,Maria Alice Pimenta,9812,SAO BERNARDO DO CAMPO,SP
caa9bc43a9fe8cf9c564ddd8a03cc4a6,Sofia da Cunha,12308,JACAREI,SP
cab85505710c7cb9b720bceb52b01cee,Maria Liz Fogaça,2252,SAO PAULO,SP
cac4c8e7b1ca6252d8f20b2fc1a2e4af,Mateus Pacheco,13347,INDAIATUBA,SP
cac4e0bc1a3269fa2b6ea5e763f6115b,Mariana da Luz,88351,BRUSQUE,SC
cac63f48c38cd7d002a7e846dcd99a23,Sr. Isaque Campos,13170,SUMARE,SP
cac876b37d3abcd6bd76caca30277996,Guilherme Nogueira,85816,CASCAVEL,PR
cad10cc982ab6a391570c211b995c17c,Dr. Thales Cirino,18701,AVARE,SP
cad9969167c09b48ae6f1d123f7fa68d,Maria Júlia Almeida,37706,POCOS DE CALDAS,MG
cb0b3bcf14e0a709df412a99424a59d7,André Macedo,4255,SAO PAULO,SP
cb162c8eef257253782d245c08d9097c,Augusto Pastor,6419,BARUERI,SP
cb32766839f443db85c82a43c4a6c19e,Vinícius Albuquerque,13506,RIO CLARO,SP
cb3dd9ce66268c7a3ca7241ac70ab58c,Nina Brito,3028,SAO PAULO,SP
cb41bfbcbda0aea354a834ab222f9a59,Camila da Cunha,3520,SAO PAULO,SP
cb4a705d00e100b9732d0ca34817d441,Dra. Isabel Ribeiro,88032,FLORIANOPOLIS,SC
cb5df0dcb9e280b1780e9d589889f2c7,Agatha Freitas,15115,BADY BASSITT,SP
cb5ff1b9715e99589f3e0c7a6afab9e3,Dra. Maria Alice Aparecida,87060,MARINGA,PR
cb6c9f5888a7a090c75beaf615925792,Otto Rocha,29100,VILA VELHA,ES
cb810bd318f51b3dc3c753944d61a1fa,Benicio Abreu,24240,NITEROI,RJ
cb8bcce248bb1fb274ba762d8b971456,Milena Moreira,37540,SANTA RITA DO SAPUCAI,MG
cb9fb4ca75d7ba8437480e8dde64fe98,Valentim da Luz,3551,SAO PAULO,SP
cbbd5ae8f53de5f5097cd8217b529e24,Vicente Gomes,6544,SANTANA DE PARNAIBA,SP
cbd996ad3c1b7dc71fd0e5f5df9087e2,Sr. Cauã da Luz,15081,SAO JOSE DO RIO PRETO,SP
cbf09e831b0c11f6f23ffb51004db972,Ana Lívia Fogaça,9726,SBC/SP,SP
cc1f04647be106ba74e62b21f358af25,Emanuel Gomes,2739,SAO PAULO,SP
cc3d14116804f7209f3884f6367f1152,Vitória Pereira,82940,CURITIBA,PR
cc419e0650a3c5ba77189a1882b7556a,Srta. Maria Cecília Marques,9015,SANTO ANDRE,SP
cc5a78bbad32776dc4e3af205218368c,Amanda da Rocha,35501,DIVINOPOLIS,MG
cc63f0dd2acba93ffed4fe9f8e0321fa,Levi Silva,15025,SAO JOSE DO RIO PRETO,SP
cc80e2f693fa6e2408f47ccf62413fc1,Dom Fogaça,81050,CURITIBA,PR
cca3071e3e9bb7d12640c9fbe2301306,Daniela Fonseca,14940,IBITINGA,SP
ccada0ef508e698917a6eab263375905,Lunna Moura,85948,PATO BRAGADO,PR
ccb83a794700270fde70898fe9ff368b,Bianca Cavalcanti,88960,SOMBRIO,SC
ccbd753e6863fe7314dc6c0ca5a074e7,Liam da Rosa,89046,BLUMENAU,SC
ccc4bbb5f32a6ab2b7066a4130f114e3,Sr. Henry Gabriel Pinto,80310,CURITIBA,PR
cce6ab8d1682639fe45ab70234f1665f,Rael Sampaio,81020,CURITIBA,SP
ccf8813e5a7d6c84d865cd38bfc2b130,Srta. Aurora Mendonça,12080,TAUBATE,SP
cd06602b43d8800bd0afad514919d35c,Carolina Melo,4119,SAO PAULO,SP
cd2169d9f31ff6fbb9ca3373b0c9e354,Henry Gabriel Moreira,28633,NOVA FRIBURGO,RJ
cd233f8bfa30ebfd651f47ee7d054951,Ana Carolina Cunha,16208,BIRIGUI,SP
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,Hellena Aparecida,13380,NOVA ODESSA,SP
cd52a8efd71af3336b14b5039b951cc1,Luiz Henrique Gonçalves,88136,PALHOCA,SP
cd68562d3f44870c08922d380acae552,Arthur Albuquerque,14050,RIBEIRAO PRETO,SP
cd6efc47efaabf134f8bdb654e10b4f1,Aurora Guerra,23050,RIO DE JANEIRO,RJ
cd843d4cf8ef32827de0396605163ba3,Enrico Barros,36071,JUIZ DE FORA,MG
cda598c48d7c614bc1cad7d8ff6f0010,Kamilly Vargas,15137,MIRASSOL,SP
ce20a2ec1514c25e16f2b5b39bc818f0,Maria Júlia Fernandes,5186,SAO PAULO,SP
ce248b21cb2adc36282ede306b7660e5,Letícia Siqueira,89251,JARAGUA DO SUL,SC
ce27a3cc3c8cc1ea79d11e561e9bebb6,Srta. Maria Helena Ferreira,3006,SAO PAULO,SP
ce33c6211beaa8fef4cae8b52db39862,Brayan Jesus,8655,SUZANO,SP
ce3ad9de960102d0677a81f5d0bb7b2d,Luigi Viana,20031,RIO DE JANEIRO,RJ
ce4755084bc097113867e6454f8f5e52,Isabelly Pinto,14090,RIBEIRAO PRETO,SP
ce616e1913288884e7742faac9d981db,Mathias Brito,6711,COTIA,SP
ce69a8021d18961dd2a40269b7c2c293,Sra. Larissa Cassiano,81070,CURITIBA,PR
ce7d1888639e6fb06b2749cbfdac1ff7,Laura Ribeiro,37443,BAEPENDI,MG
cea729054f157f5870bdd321a958d994,Pedro Henrique Marques,3161,SAO PAULO,SP
ceaec5548eefc6e23e6607c5435102e7,Rhavi Marques,3821,SAO PAULO,SP
ceb7b4fb9401cd378de7886317ad1b47,Maria Flor Peixoto,22790,04482255,RJ
cecd97bc34ed8330bd4cd15713eda670,Dr. Fernando Leão,89819,CORDILHEIRA ALTA,SC
cee48807215b30a12ca2ca10ffb5f250,Natália Correia,11431,GUARUJA,SP
cf1313c6e2c01c2f4b014f97db4bcd2b,Isabelly Vasconcelos,22050,RIO DE JANEIRO \RIO DE JANEIRO,RJ
cf2384dd2f1dddea3f838efed0945e65,José Miguel da Cunha,13930,SERRA NEGRA,SP
cf281cf8b7affbdfe751b29cc85580e1,Gael Vargas,61760,EUSEBIO,CE
cf654707ed6a99f112c7ec3d6f314b8b,Ravi Correia,4615,SAO PAULO,SP
cf6f6bc4df3999b9c6440f124fb2f687,Bárbara Câmara,4937,SAO PAULO,SP
cf8ab1616079e2793aa29d524df01bb1,Luigi da Rosa,4088,SAO PAULO,SP
cfa5ab0e4d3fc212fd0b3410e7081c62,Léo Teixeira,36500,UBA,MG
cfb1a033743668a192316f3c6d1d2671,Evelyn Cardoso,18110,VOTORANTIM,SP
cfd7ddab722b902f7ac5b5f3ba6d723d,Maria Julia Macedo,32372,CONTAGEM,MG
cfe94489ddd337d1e29e12f2a7205d10,Felipe Aparecida,3178,SAO PAULO,SP
d03698c2efd04a549382afa6623e27fb,Melina Machado,45658,ILHEUS,BA
d05ae8f7a5bd1d2a690a44cd079e4e27,Thales Cardoso,22775,RIO DE JANEIRO,RJ
d06d019f72a04e5497a0b64190af170c,Luara Teixeira,6703,COTIA,SP
d0d70d21e2234dd7cd3cf63fe414148a,Miguel da Rocha,58865,SAO BENTO,PB
d101c6da914ae3d53f7bee42283f2fe2,Dr. Isaac Macedo,8072,SAO PAULO,SP
d12c926d74ceff0a90a21184466ce161,Anna Liz Pires,2634,SAO PAULO,SP
d13e50eaa47b4cbe9eb81465865d8cfc,Dra. Laís Duarte,9210,SANTO ANDRE,SP
d149de2f383552baea37a7198c2296ce,Maitê Aragão,4193,SAO PAULO,SP
d1582f4043306e6b91afa6a8a884f898,Marina Guerra,3445,SAO PAULO,SP
d17f467e4bf608a510c20d82f4ba3b6b,Léo Lima,95098,CAXIAS DO SUL,RS
d180e07dc1e58c31c3f0cd599dc4d945,Cecilia Abreu,30620,BELO HORIZONTE,MG
d197aa8fbc64087f61984deef05f6227,Ana Clara Marques,12224,SAO JOSE DOS CAMPOS,SP
d1a1b40ec554c593a1a99366746289dd,João Pedro Mendes,85501,PATO BRANCO,PR
d1a5cc844736958c11b8efab9a2b4c87,Catarina Santos,80310,CURITIBA,PR
d1aa1ec0839dcab73a6161130eb1f94a,Carolina Novais,80220,CURITIBA,PR
d1b65fc7debc3361ea86b5f14c68d2e2,Gabriela da Cruz,13844,MOGI GUACU,SP
d1b9d4be4b6f9ebd85f8acd6745ba612,Allana Barros,34006,NOVA LIMA,MG
d1c281d3ae149232351cd8c8cc885f0d,Sra. Júlia Brito,14940,IBITINGA,SP
d1c7fa84e48cfa21a0e595167c1c500e,Heloísa Camargo,99730,JACUTINGA,RS
d1e2fe627180431ffda076abb303c56f,Enzo Carvalho,25900,RIO DE JANEIRO,RJ
d1ef48b38baca7e831711c4a0aeb398f,Rael da Paz,86800,APUCARANA,PR
d20b021d3efdf267a402c402a48ea64b,Rafael Leão,14940,IBITINGA,SP
d23019c84ffae2d5ef2270367b8605fc,Luana da Cruz,86073,LONDRINA,PR
d2374cbcbb3ca4ab1086534108cc3ab7,Diogo da Conceição,14940,IBITINGA,SP
d2572f31e9023e9850ef986a636ff9bf,Matteo Mendonça,30640,BELO HORIZONTE,MG
d25aa0aaacb370e912f8cf6efeba38b3,Mariane Moreira,89108,MASSARANDUBA,SC
d263fa444c1504a75cbca5cc465f592a,Dra. Heloisa Souza,13478,AMERICANA,SP
d26aa40b90272d4843d63be7c1462c8d,Sra. Maria Sophia Pires,3065,SAO PAULO,SP
d297f1055de2956aedfd3b04113dce3e,Dr. Benjamin Porto,13382,NOVA ODESSA,SP
d29ba1220fb8634fa3a107e54497b8a4,Maria Eduarda Cavalcante,13560,SAO CARLOS,SP
d2df77822373f19934e87694d8640767,Sr. Pedro Pinto,86706,ARAPONGAS,PR
d2e753bb80b7d4faa77483ed00edc8ca,Agatha da Mota,45810,PORTO SEGURO,BA
d2f3e277560ed4c6361284429b00f037,Bernardo Dias,12942,ATIBAIA,SP
d32e3909cfb714fb2a6cb092c85b9c5f,Srta. Heloísa da Mota,13215,JUNDIAI,SP
d354c38a7182125a748cb10474fe963b,Lucca Albuquerque,28495,APERIBE,RJ
d3674f271c91f824f82d24d92011f669,Valentim Camargo,72233,BRASILIA,DF
d36b07fd3c5088e477a72d1fccfe29d4,Ian Leão,18200,ITAPETININGA,SP
d379f449f2a3b271bc01c0782020f705,Luiz Gustavo da Luz,35500,DIVINOPOLIS,MG
d3891911c2feae53c52fea2bd14054e5,Stephany Aragão,6760,SAO PAULO,SP
d3dcf0604eabf0224fbd5948b5e02f69,Srta. Manuella Macedo,3654,SAO PAULO,SP
d3e7d37c0df9aef383f3f2a15b0dddfb,Melina Pastor,83050,SAO JOSE DOS PINHAIS,PR
d3f39f05462b79a4562d35893a28f159,Benicio Costa,13730,MOCOCA,SP
d4828feed4cda2cd9d6b37899a95a71e,Sra. Maria Luísa Macedo,63020,JUZEIRO DO NORTE,CE
d4910f1cdcfdabd48d6b316e395d4a23,Ana Laura Cardoso,9190,SANTO ANDRE,SP
d4a5e99e0dd915df64ba55a7fbd583fd,Anna Liz Rezende,5041,SAO PAULO,SP
d4d99b60c4c94cd35acd502cec65dc8d,Dr. Bruno Borges,4904,SAO PAULO,SP
d4e12e7884759a14fa0f5f896c791cae,Srta. Natália Fonseca,2242,SAO PAULO,SP
d4e4b5192cba4e0e66eb12a9d347239d,Anthony Borges,85904,TOLEDO,PR
d4f117125b59ce73c3302f88ee40c458,Igor Barbosa,4058,SAO PAULO,SP
d4f91e8be86b38da2ee35bc489645a9d,Laura Siqueira,12512,GUARATINGUETA,SP
d4ffeb15b67e81ff9af2b4252d99fb7e,Dr. Mateus Fonseca,12943,ATIBAIA,SP
d50d79cb34e38265a8649c383dcffd48,Dr. Levi Barros,8290,SAO PAULO,SP
d51e0a403fe2e689ece6c73359d96e12,Kaique Correia,17580,POMPEIA,SP
d52cbce9845184537284a23c3bc3da0e,Otávio Nogueira,88495,GAROPABA,SC
d558ebe531605a1285ab2b1bc3256dfb,Cecilia Alves,35501,DIVINOPOLIS,MG
d566c37fa119d5e66c4e9052e83ee4ea,Maria Julia Vargas,4131,SAO PAULO,SP
d57e18d5f73c7ccb7f7339b61166898d,Stephany Nogueira,3613,SAO PAULO,SP
d58d521f3789def2e7a22715e0badd93,Dr. Murilo Borges,3643,SAO PAULO,SP
d594982fd877af63ace38ea1fca27c76,Aurora Melo,1031,SAO PAULO,SP
d598f929fc44e1e38678e7f47250ec04,Matheus Santos,73801,FORMOSA,GO
d5b9a084373da994a6e37f732169a853,Gael Fogaça,9182,SANTO ANDRE,SP
d5ba419e26d246a0719437cf37d9b46d,Otto Marques,3437,SAO PAULO,SP
d5c530f4884a75ae0dba9c148718d278,João Felipe Nogueira,35660,CENTRO,MG
d624126b9206f595fb3fbb6ba03b28a8,Murilo Sampaio,80045,CURITIBA,PR
d63c73efd41eb002280e7ec831424edb,Cauã Nogueira,13405,PIRACICABA,SP
d63f306de130e0391d38a792541723b8,Pedro Miguel Montenegro,3236,SAO PAULO,SP
d650b663c3b5f6fb392b6326366efa9a,Sr. Gael Alves,6713,COTIA,SP
d65f31d2413268e671989503f6cf9993,Rafaela Campos,13160,ARTUR NOGUEIRA,SP
d66c11a9572221d92fbb8c4897db5f9b,Miguel Albuquerque,20770,RIO DE JANEIRO,RJ
d66c305afaec317ebee552073a674429,Elisa Câmara,33936,RIBEIRAO DAS NEVES,MG
d673a59aac7a70d8b01e6902bf090a11,Sofia Cirino,14940,IBITINGA,SP
d6ab728cf30867cf3f1a2e216ae2f9b7,Kaique Gomes,3185,SAO PAULO,SP
d6b1ce66b035a475f00c017792ff9769,Vinicius Sá,13327,SALTO,SP
d6b664fa0667064c6d76394e7848d790,Sra. Ana Júlia Pastor,14801,ARARAQUARA,SP
d6cd01c59123df02fc226eadbadb5f89,Maria Eduarda Correia,1207,SAO PAULO,SP
d71d863e5ef30d94e440c11be17dcd8f,Francisco Fogaça,6144,OSASCO,SP
d73cbd89533ce8b041a9190241453ac8,Isabela Borges,36525,GUIRICEMA,MG
d7485b33791774c36108f8c69602d48d,Eloah Lopes,81020,CURITIBA,PR
d7827b2af99326a03b0ed9c7a24db0d3,Ana Beatriz Campos,86076,LONDRINA,SP
d79e8478eed9999493990b44955fb22e,Dom Vasconcelos,20081,RIO DE JANEIRO / RIO DE JANEIRO,RJ
d7ab82074b5f1dfba46db123df101bff,Benjamim Siqueira,12941,ATIBAIA,SP
d7b2377bae6ace1b11fc69a11900ac36,Srta. Jade Nogueira,2415,SAO PAULO,SP
d7d517afce974cd491b8d52bb5b5b1fc,Eloá Aparecida,3508,SAO PAULO,SP
d7f1cfc638473be93baedbfd02208016,Ana Lívia Guerra,26112,BELFORD ROXO,RJ
d85efbc8eff2b7adf524e2820569adc8,José Pedro Silveira,5268,SAO PAULO,SP
d8b8f2cf9ff6ba0389072541cb42498c,Felipe Pimenta,73813,FORMOSA,GO
d8bf0fc082fd4a77fc2e5679b6c00133,Isaac Aparecida,3184,SAO PAULO,SP
d8c7ba53e7e38711eaef8c2849d6d2e1,Pedro Lucas Fonseca,87120,FLORESTA,PR
d8cf3b6a2151949f930d0252b180ec42,Luan Lopes,87160,MANDAGUACU,PR
d8d9567d0bfb0bc7eb845a205ba42657,Arthur Gabriel Peixoto,3688,SAO PAULO,SP
d8dd176509baa37f359644d082bf7f7b,Srta. Cecília Teixeira,9570,SAO CAETANO DO SUL,SP
d90fe2229fee1a5da999ccd0c06c1667,Mariane Marques,3416,SAO PAULO,SP
d91fb3b7d041e83b64a00a3edfb37e4f,Juliana da Mata,11704,PRAIA GRANDE,SP
d921b68bf747894be13a97ae52b0f386,Sr. Vitor Hugo Sá,35570,FORMIGA,MG
d93844a9c55ba7ce353388bcf849ea56,Gabrielly Lopes,82320,CURITIBA,PR
d93919c944be9cff128f6c9cb899eacb,Maya Lima,13375,MOMBUCA,SP
d93b8458c6fe139d85cfa5eadbf55bd2,Emanuel Leão,2238,SAO PAULO,SP
d9442042130b7fe579d1295f9f4a248f,Vitor Gabriel Pastor,3550,SAO PAULO,SP
d94a40fd42351c259927028d163af842,Manuella da Mata,37443,BAEPENDI,MG
d94ba08b99bedd6a5f6c875ecc4a6fac,Dom Sampaio,86800,APUCARANA,PR
d97df38225e5abadaff1e72cb72b823c,Ravy Pastor,9560,SAO CAETANO DO SUL,SP
d98eec89afa3380e14463da2aabaea72,Srta. Joana da Cruz,90010,PORTO ALEGRE,RS
d9a84e1403de8da0c3aa531d6d108ba6,Bryan da Rosa,3562,SAO PAULO,SP
d9b00a97818674c7f8d8b1ef0e689679,Sra. Pietra Pires,84035,PONTA GROSSA,PR
d9bd94811c3338dceb4181f3dbc0c73e,Stephany Nascimento,4186,SAO PAULO,SP
d9c349beabc06aa6ff1c6d68b5e9e22e,Dr. José Miguel Guerra,3586,SAO PAULO,SP
d9cb0052a666de5308b32f32ad5f1b1c,Sr. Lucas Lopes,15400,OLIMPIA,SP
d9cd369bffa979d1634f8e1318bf2f1b,Luísa Cirino,15115,BADY BASSITT,SP
d9d43faf741ceaa8da52fdbb81d9e0e3,Pedro Miguel Viana,36010,JUIZ DE FORA,SP
d9e7e7778b32987280a6f2cb9a39c57d,Sr. Cauã Almeida,3304,SAO PAULO,SP
d9e8c084b68fe958861d8f2c21202e6b,Zoe Oliveira,5528,SAO PAULO,SP
da03c298e3999e9d828591fc2179d109,Ana Carolina Novais,4041,SAO PAULO,SP
da20530872245d6cd9d2f5725613c430,Maria Cunha,95650,IGREJINHA,RS
da2782c804606d2a5d8e1760dbb3e7ec,Sr. Gael Henrique Silveira,2022,SAO PAULO,SP
da3fede3469bf49b7293ce3fc45b294d,Maria Clara Peixoto,8743,MOGI DAS CRUZES,SP
da4d149c0ddbac90557103ac0a0ec356,Marcela Lopes,9861,SBC,SP
da6a60cc8cc724fe51be021ff8be779c,Enzo Gabriel Campos,28941,SAO PEDRO DA ALDEIA,RJ
da7039f29f90ce5b4846ffc0fcc93beb,Ravy Viana,9041,SANTO ANDRE,SP
da8622b14eb17ae2831f4ac5b9dab84a,Heloisa Santos,13405,PIRACICABA,SP
dace965ca58120f92f8d742a9fa1864b,Sr. Kaique Lima,14015,SAO PAULO,SP
dadc51ef321949ec9a3ab25cd902e23d,Srta. Olívia da Cruz,4821,SAO PAULO,SP
daeb5653dd96c1b11860f72209795012,Sr. Yan Azevedo,31310,BELO HORIZONTE,MG
daf565f087a52def0fd5c5825b3661bc,Maria Sophia Vargas,88350,BRUSQUE,SC
db1f0f7c7e5e87f40b62226f020bb297,Gael Henrique Mendonça,83322,PINHAIS,PR
db2956745b3a8e9f3785c99f34b5d25e,Sr. Gabriel Souza,11600,SAO SEBASTIAO,SP
db4350fd57ae30082dec7acbaacc17f9,Pedro Henrique Sá,3126,SAO PAULO,SP
db46ca7bce82b11f7e247539271fc390,Kaique Fonseca,23080,RIO DE JANEIRO,RJ
db6a4d4b5f1f5f98820ce6ce2619e2de,Aylla da Rosa,2968,SAO PAULO,SP
db7ed69a53aa9fb1c01930ba54a88bbe,Rebeca Sá,13820,JAGUARIUNA,SP
dbb9b48c841a0e39e21f98e1a6b2ec3e,Eduardo Santos,3929,SAO PAULO,SP
dbbcfe2c8d026742134ac3e28ccde274,Dr. Rael Rezende,81630,CURITIBA,PR
dbc22125167c298ef99da25668e1011f,Lívia Silva,37564,BORDA DA MATA,MG
dbc51f5e45d654ecc16cb68e6817ecea,Carolina Lopes,14402,FRANCA,SP
dbd66278cbfe1aa1000f90a217ca4695,Davi Miguel Vieira,5588,SAO PAULO,SP
dbdd0ec73a4817971d962698f2fea022,Luigi Lopes,60710,FORTALEZA,CE
dbec9a0a7efeff029d4d9dce7dc4cc95,Yan Fogaça,31920,BELO HORIZONTE,MG
dc120d932ddf9d4dfb6fd68beefda622,Sabrina Peixoto,83010,SAO JOSE DOS PINHAIS,PR
dc317f341ab0e22f39acbd9dbf9b4a1f,Daniela Pereira,94910,CACHOEIRINHA,RS
dc4a0fc896dc34b0d5bfec8438291c80,Larissa Vargas,14940,IBITINGA,SP
dc50afafdfa325eadc890c7fa42a8f4e,Sra. Camila Mendes,87050,MARINGA,PR
dc64d75cc406bb0697be983831430e60,Kaique Ferreira,31560,BELO HORIZONTE,MG
dc7192adf8ba09569261f4a8d576afe0,Sr. Thiago Azevedo,18401,ITAPEVA,SP
dc8798cbf453b7e0f98745e396cc5616,Caleb Rocha,5455,SAO PAULO,SP
dcb7367a92f5ffb89f1e2152ed260285,Leonardo Fernandes,17700,OSVALDO CRUZ,SP
dcf3755cefcdc158ad0b7bdde51e871b,Eduardo Rezende,96503,CACHOEIRA DO SUL,RS
dd264199fc8b687ad029de7de6d760e6,Laís Borges,85815,CASCAVEL,PR
dd2bdf855a9172734fbc3744021ae9b9,Sr. Ravi Montenegro,31255,BELO HORIZONTE,MG
dd39ad39b5d3df33037e141c72497ba6,Josué Garcia,4282,SAO PAULO,SP
dd4d95ba2d15c071e6c695e2ef6ce169,Dr. Calebe Almeida,29315,CACHOEIRO DE ITAPEMIRIM,ES
dd533b429f380718b70ad9922c294bae,Sabrina Garcia,14781,BARRETOS,SP
dd5450b022b2d00a2145a66331e1aef6,Mirella Dias,89208,JOINVILLE,SC
dd55f1bb788714a40e7954c3be6df745,Liam Gomes,1021,SAO PAULO,SP
dd58ee93286b0821565574c570e9e1dc,Vicente Sousa,81650,CURITIBA,PR
dd7ddc04e1b6c2c614352b383efe2d36,Sra. Ana Liz Azevedo,3471,SAO PAULO,SP
dd88d13bea9e4c2bf47daf224f8141e5,Catarina Freitas,95900,LAJEADO,RS
dd8a29ce82d5c705ba932d81494600a5,Nicolas da Conceição,8220,SAO PAULO,SP
dd9661d3cda1e6feb237f0c4d8b26f2e,Mateus Sousa,89620,CAMPOS NOVOS,SC
dda37071807e404c5bb2a1590c66326f,Cauê da Conceição,3282,SAO PAULO,SP
ddd51ae8cda92f3995a51fc0f0f3eec7,Marcelo Carvalho,23062,RIO DE JANEIRO,RJ
dde698c6d0bd24834c586e5111c2bba7,Srta. Maya Mendonça,25755,PETROPOLIS,RJ
de09d00cfc265b8804c7df34075a68fa,Sr. Benício Araújo,2118,SAO PAULO,SP
de0c78824586e9a5f5f04fd84e25df39,Elisa Moura,6730,VARGEM GRANDE PAULISTA,SP
de23c3b98a88888289c6f5cc1209054a,Vicente Siqueira,5530,SAO PAULO,SP
de66a66f2dd06bb9ec37aa96987466a3,Maria Julia da Cunha,20910,RIO DE JANEIRO,RJ
de722cd6dad950a92b7d4f82673f8833,Marina Guerra,51250,RECIFE,PE
de9727ca376d1be6ec121b110aa7954c,Dra. Raquel Moura,87114,SARANDI,PR
deaadd805612bf94faaa9fa702516e11,Breno Brito,5756,SAO PAULO,SP
debe6615cd90cc0c2eac2b8988e1f628,Maria Alice Gomes,4282,SAO PAULO,SP
dedcab67899479e4ea5dcc4eba47f587,Lucas Gabriel Vargas,89258,JARAGUA DO SUL,SC
dee656f0f566ed1aa85bd137c943f08f,Cecília Fernandes,12701,CRUZEIRO,SP
df0f42bc4c2142eacf0eaf2cffd0cfbb,Hellena Sampaio,88306,ITAJAI,SC
df47da4ae86fa4db890d05aaf24e21d8,Francisco Machado,4360,SAO PAULO,SP
df560393f3a51e74553ab94004ba5c87,Sra. Maria Eduarda Andrade,87900,LOANDA,PR
df56d7b40d437f88407c5f78b63bc328,Maria Alice Nascimento,85812,CASCAVEL,PR
df683dfda87bf71ac3fc63063fba369d,Pedro Lucas Vargas,95180,FARROUPILHA,RS
df91910b6a03bb2e3358fa6a35e32f6f,Sra. Larissa da Cunha,9560,SAO PAULO,SP
dfa0c4c6229ab200a4a1336b4d7128ff,Breno da Conceição,88085,FLORIANOPOLIS,SC
dfc475d54e1b6dbeeb7d7d9bdaa63827,Agatha Barros,81460,CURITIBA,PR
dfc5fb7259bb2b599ca565e6e9448f0f,Dr. José da Cruz,9780,SAO BERNARDO DO CAMPO,SP
dff87e4de60c9736ce8df835951b09bc,Eloá Nunes,3172,SAO PAULO,SP
e00d85ce20ea50c1224c66ca5050527d,Kamilly Castro,6286,OSASCO,SP
e0482f2c769468c3bbcd8a01e09d98c5,Pietro Vasconcelos,2320,SAO PAULO,SP
e0487761face83d64fcada2408959a36,Dr. Rodrigo Cassiano,1021,SAO PAULO,SP
e067ad2c1c0b48758eb1b5228bcf7a68,Vitor Gabriel das Neves,11045,SANTOS,SP
e06f09ec0a4aca210779cf1cfc63cf19,Dr. Leonardo Moreira,4773,SAO PAULO,SP
e0878efa0e0b7e5313ac0b43bc04c081,Vicente Pacheco,80230,CURITIBA,PR
e09887ca8c7bf8a4621ce481820414ef,Ana Carolina Ramos,8431,SAO PAULO,SP
e0a366315b1b726b6c7832d664c0f530,Sra. Sara Dias,2258,SAO PAULO,SP
e0a3c37054ade6478d923a6efc10f308,Bruno Brito,88340,CAMBORIU,SC
